,title,company,location,count,summary,link,uniqueid
797,Data Scientist,AQUASIGHT LLC,"Troy, MI",1,"            O Analytics and Machine learning algorithms such as SVM, Deep learning. O Data processing, query, management such as SQL lite, SQL database.",https://www.indeed.com/company/AQUASIGHT-LLC/jobs/Data-Scientist-7a9fbb5e58b53a22?fccid=c2cfe460c5d211ab&vjs=3,09d81f65e6f04589623bbcc4ed59a964
798,Data Scientist,Workiva Inc.,"Denver, CO",1,"            With coverage starting day one, choose from competitive health, dental, and vision plans on the largest physician networks available. We rely on each other.",https://www.indeed.com/rc/clk?jk=fc0ab00fa6030861&fccid=6e1b86edb37e1c98&vjs=3,b6f6d7c9cba2d186f0fa4904ab3090f8
799,Data Scientist - Trading Technologies,kraken,"San Francisco, CA",1,"            Lead enterprise level analytics framework to aid product analytics. You will collaborate with product management, engineering and data team to build advanced…",https://www.indeed.com/rc/clk?jk=320a87f181496cd6&fccid=66d394411dd2efad&vjs=3,c44ca989560fb9ce67eb40d3f24a6873
800,Data Analyst / Data Scientist,Defined Clarity,"Cherry Hill, NJ",1,            R Studio and Python scripting is a plus. Must be able to write SQL queries and must have experience with data extraction. This is not a remote position.,https://www.indeed.com/rc/clk?jk=6d9c0f3c9922e7d5&fccid=fd3bad61fc50422e&vjs=3,f9dad4fe687a519f172ad169b0ba087c
801,Data Scientist,Klaviyo,"Boston, MA",1,            The right candidate will have both a solid fundamental understanding and deep practical experience with at least a few modeling and machine learning techniques.,https://www.indeed.com/rc/clk?jk=d7bf48644cb2042c&fccid=398c4fa163ac001f&vjs=3,419f5dd0b2f59cfb726646b36b7de7ed
802,GS Data Scientist,Goldman Sachs,"New York, NY",1,"            Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber…",https://www.indeed.com/rc/clk?jk=66c8087916a1bd72&fccid=16a97ed26c75bf2d&vjs=3,d8e3d0f74d01cfdc86b60add67ff4139
803,Geospatial Software Developer and Data Scientist,University of Texas at Austin,"Austin, TX",1,            Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information at the…,https://www.indeed.com/rc/clk?jk=fd0f312cba76e984&fccid=f7282ad3490137c7&vjs=3,2a2f32c396de5d064973061904d63dce
804,050: Data Scientist,Dataspace,"Detroit, MI",1,            Experience with the programming tools commonly applied to data science problems (Python and / or R) and an interest in getting your hands dirty as you work with…,https://www.indeed.com/rc/clk?jk=c8a08579710745f9&fccid=fd48cca636dcf9a5&vjs=3,c957bd44180a0bc4a2782c869a963d5a
805,Data Scientist,Salesforce,"San Francisco, CA",1,"            Bachelor or Masters degree in Physics, Mathematics, Statistics, Computer Science or related field with project experience in data analysis, statistical modeling…",https://www.indeed.com/rc/clk?jk=561ad28d337f3325&fccid=4027cfd917e1ee29&vjs=3,5ca18d8db0f2526b2609325097da45de
806,Lead Data Scientist,AAA National,"Orlando, FL",1,"            This position is responsible for leading development of data science, machine learning and reinforcement learning based solutions.",https://www.indeed.com/rc/clk?jk=6c7eca69d2f828ac&fccid=586e048780668756&vjs=3,b51b51bdfa46b4c4104e4c6636f579de
807,Data Scientist,Definitive Logic,"Arlington, VA",1,"            We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation,…",https://www.indeed.com/rc/clk?jk=555e23be47676cd4&fccid=cfd755c2288fe4b6&vjs=3,1214c81c83693719d4367f7f7b502433
808,Data Scientist,Tapingo,NA,1,"            Identify machine learning opportunities and deliver end-to-end - including research, model development, prototyping, offline validation, implement into…",https://www.indeed.com/rc/clk?jk=e71edc49797c7ce2&fccid=20a4dd9c8c4620f5&vjs=3,94264c7faececeefeeda6ae9759f252b
809,Principal Knowledge Graph Data Scientist,AstraZeneca,"Gaithersburg, MD",1,            Significant experience post-graduate degree in machine learning and graph-based algorithms. Practical software development and analytical skills in standard…,https://www.indeed.com/rc/clk?jk=f9fda6106f40e5d7&fccid=003656df63cede32&vjs=3,2e861d8389373e48843327add2b514b1
810,Data Scientist II,Microsoft,"Bellevue, WA",1,"            All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or…",https://www.indeed.com/rc/clk?jk=60a00b82655228f6&fccid=734cb5a01ee60f80&vjs=3,768d12812082ea8f0a1bacfaefb6e9f3
811,"Senior Applied Data Scientist, Government",Civis Analytics,"Chicago, IL",1,"            We're proud to be an equal opportunity workplace, and we are committed to equal employment opportunity regardless of race, age, sex, color, ancestry, religion,…",https://www.indeed.com/rc/clk?jk=4ced59bedea4166b&fccid=85806092f576a90e&vjs=3,f0b12c9baa636c3f61257d66d904bfd8
812,Data Scientist,Social Science Research Solutions (SSRS),"Glen Mills, PA",1,"            Use machine learning methods (e.g., cluster analysis, decision trees, random forest, neural networks, logistics regression) to model and predict research…",https://www.indeed.com/rc/clk?jk=7d5507adb23ba446&fccid=4c3bc2bd3fda6e72&vjs=3,4e3ef20b9f69afde8694440a323c975d
813,Data Scientist,Hinge,"New York, NY",1,            Use a combination of exploratory analysis and data mining techniques to identify and interpret trends and anomalies. You are proficient in SQL.,https://www.indeed.com/rc/clk?jk=ad1c99e6e8551004&fccid=ae4c0182fd37ef13&vjs=3,249f86ff8b6704e8f8ff32a220624b39
814,Software Engineer / Data Scientist,Bioceryx Technologies,"Menlo Park, CA",1,"            Familiarity with advanced machine learning methods andrigorous statistical analysis is a plus. We offer a competitive compensation package, includingexcellent…",https://www.indeed.com/company/Bioceryx-Technologies/jobs/Software-Engineer-88eb1fa2c25b7450?fccid=6075d2eaa85e9e84&vjs=3,58f78ef295dbf471c1816f73266da880
815,Data Scientist,Citizen,"New York, NY",1,"            Proficiency in programming/scripting and experience with statistical packages like R, Python/Pandas, etc. 5+ years of experience in data science or analytics.",https://www.indeed.com/rc/clk?jk=05f54a60cb1cce39&fccid=9dbf661f5293a80e&vjs=3,77355ff9937015505ff3669dc29a4f8f
816,Data Scientist - Customer Analytics,Walmart eCommerce,"San Bruno, CA",1,"            Manage offshore analytics resources to enable efficient delivery of project work. The Customer Analytics team analyzes customer behavior to identify trends,…",https://www.indeed.com/rc/clk?jk=f3da022757d22cfd&fccid=8c49e99f20f89e48&vjs=3,30bccb96cefc35d666dad77a52712c62
817,Data Scientist,Honor,"San Francisco, CA",1,"            This unique approach is powering our huge growth - we have cutting-edge machine learning, a beautiful, well-designed app, and industry-leading design, paired…",https://www.indeed.com/rc/clk?jk=9cb69b6d886301e3&fccid=d12645453d9cc8ea&vjs=3,4237a9df10e67721908878be1e25774e
818,Data Scientist,Philadelphia District Attorney's Office,"Philadelphia, PA",1,"            Extensive knowledge of R, experience working with the tidyverse family of packages;Experience with interactive web frameworks such as React, Angular, Dash, or…",https://www.indeed.com/rc/clk?jk=450accf3cc188a49&fccid=a054959bd2e612a2&vjs=3,d5788c13fc5f61c2c98dc3d47bef8282
819,Data Scientist I (668421),Ball Aerospace,"Boulder, CO",1,            Support the Mission & Process Analytics organization in advanced data analytics and the development of qualitative and quantitative models to extract…,https://www.indeed.com/rc/clk?jk=3d41f307c9ab7077&fccid=82c5e27e77990fa2&vjs=3,11afe165ab899fa69201a116953b73b2
820,Data Scientist,ZEISS Group,"Dublin, CA",1,"            Is a main point of contact with outside clinical and scientific experts for scientific concepts and investigations, and represents the company and product team…",https://www.indeed.com/rc/clk?jk=bbd23c72ab73c228&fccid=47148e4eb4f2966b&vjs=3,b0d7a45fa8773e8c379a296525b6c081
821,Campus Recruitment – 2020 Data Scientists / Analytics Manage...,American Express,NA,1,"            Develop and continuously enhance predictive models, strategies, processes, and controls for mitigating credit risk exposure and preventing fraud – this can…",https://www.indeed.com/rc/clk?jk=ea5006cb08bdfad4&fccid=f057e04c37cca134&vjs=3,eb8f636976a28371c189ca6b70952df9
822,Machine Learning Engineer / Data Scientist,SoundHound Inc.,"Santa Clara, CA",1,"            Build machine learning models for analysis of queries using NLP, Deep Learning. This is an opportunity to work on the most challenging data science problems,…",https://www.indeed.com/rc/clk?jk=93fd7da734430d9c&fccid=80413c126d4e4312&vjs=3,ead0799758e4a6d34f99483f2f3a9207
823,"Data Scientist, Zillow Offers ML Team",Zillow Group,"Seattle, WA",1,"            You will dive into and explore Zillow's rich set of internal and third party data (think Hive, Presto, SQL Server, Redshift, Python, Mode Analytics, Tableau, R)…",https://www.indeed.com/rc/clk?jk=eeef7dc893dabe0e&fccid=913e1b259c8d65e2&vjs=3,d3f3caaf1f965467ac32d26f124b4215
824,Data Scientist in Applied Artificial Intelligence (Internshi...,Codazen,"Salt Lake City, UT",1,            Are you passionate about Artificial intelligence and Machine leaning? In this role you will work with software engineers and data scientists to build innovative…,https://www.indeed.com/rc/clk?jk=a9d7ea8200289053&fccid=f1162590a1732713&vjs=3,a3464678e30a94ac6d363be5a7abe918
825,Data Scientist / Quantitative Analyst,Tropikia Group,"New York, NY",1,"            Construct and calibrate complex machine learning models to help client drive value models. Economics, Mathematics, Physics, Computer Science, or Engineering).",https://www.indeed.com/rc/clk?jk=778b6373d7b8bcf6&fccid=7cf034bacd54dedb&vjs=3,20dece54364072467b7f05c05c634a45
826,Data Scientist,Public Goods,"New York, NY",1,"            Extract actionable insights, trends and patterns from our KPIs. Competitive salary with options package. Experienced with SQL, Redshift, S3, and Lambda.",https://www.indeed.com/rc/clk?jk=61e28663c4e5682b&fccid=4e460756110bc08e&vjs=3,0b80c9484900c12dc819e0f2628890ad
827,Lead Data Scientist,CitiusTech,"Virginia Beach, VA",1,"            With over 3,500 professionals worldwide, CitiusTech enables healthcare organizations to drive clinical value chain excellence, across integration &…",https://www.indeed.com/rc/clk?jk=3a8b2c3634d26cbf&fccid=d7ffd11f502090e7&vjs=3,426039010d2ce34768c37cf8d8cd4a5d
828,Data Scientist,CCRi,"Charlottesville, VA",1,            You'll help create machine learning analytics that will be integrated into streaming data processing pipelines and appealing user interfaces that provide real…,https://www.indeed.com/rc/clk?jk=f64573d8615eabba&fccid=c94de0f72b290b55&vjs=3,f6dfd1d0e80d0c810bc71f9b8b41a1db
829,Flag Football Statistician,XFLAGFOOTBALL,"Beverly, MA",1,            XFLAGFOOTBALL is looking to immediately hire a game statistician to keep stats during our women's flag football games on Sunday 10/27.,https://www.indeed.com/company/Xflagfootball/jobs/Flag-Football-Statistician-9a8dcfe218291fc6?fccid=b15e9f390f374d3e&vjs=3,e46b9cbc7e5fb3accbcd31cde2ca2b96
830,Principal Data Scientist,Double M Resources,NA,1,            Introduce and implement newest market developments and trends in analytics to business leaders and fellow scientists. Work with Analytics Organization (AO).,https://www.indeed.com/rc/clk?jk=67332485af8fc97d&fccid=aa8f775a945ab748&vjs=3,5e6c849492066e98225f93c0d9b11395
831,Analytics and Data Science,CompuForce,NA,1,"            Apply social science principles and practices to customer and marketing questions through the use of advanced statistical modeling tools and, where relevant,…",https://www.indeed.com/rc/clk?jk=87dce9b34da3b384&fccid=88e6eb354508efba&vjs=3,dffe8fd3c2698fb2c43967cb05c36121
832,Data Scientist,CitiusTech,"Morrisville, NC",1,            Data Scientist – Machine Learning & Real-Time Decision Processing. Building new products with applied AI and bring them to market. On any given day you’ll be….,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CCtOQFBkQNFLW86JI2n3g743iSrihE9F06fLrjoo2w2Mcs0HBTxU74zD7uAuWUoQOlTOnyOTdDT5zjerrOGGTQmkS8pP6Vct9GvPXz5rorBblZDWKr2xrmEDLrBQZgFVldDN6JU5D0ZFb0-Q73AAZhukgKL6_EdQ6LBmCX-ztFX8-k8tLh0ESrNxAck79rI6o_zurtSp1W-0WwloT8a65rEW9BTzSgzwQlAFbm_1B_pJYvOWTPIxTjP8Kp0QC7qO0YZUt1hpm1AIbfcPSIRA7843a8HzBGyTcTEi7hFg_3R0R3w1X-v_2Vw88WDggqlAYUXbm24FJI5sLNTTv-Na-uREMwp8v7WnH7md4hHOTPsZ_LKAjMtnMIrDoeuuRyDIMNSthNuhdAXnKgEI3voEPAcHFYMTLDmcEZaZQUzbsv9cV0o4TJagBgBWQEds1HnXrE2xnZEzw6NaX1F2WDdk8dljOp9vnHqydAzJmcl4wY4LluvI7p3YlU&p=16&fvj=0&vjs=3,9e81c7cadbb9dcc6c433f7996e0fd1e4
833,"Data Scientist, Senior",Novetta,"Fort Belvoir, VA",1,"            Cyber, Entity, and Multi-Int Analytics.Ability to examine data from a variety of angles to determine hidden value, weaknesses, trends, and / or.",https://www.indeed.com/rc/clk?jk=374c324e73a4762d&fccid=1d69e9a5b2cfbeca&vjs=3,88ab98fb26045e62657fc7bc20542f17
834,Sr. Data Analyst,Pactera,"Redmond, WA",1,"            Maintain Auto-refresh and manage users.The candidate has to develop reports in PowerBI with data Sources from COSMOS/SCOPE, SQL Server and Kustos.",https://www.indeed.com/company/Pactera/jobs/Senior-Data-Analyst-8888a317bc18647e?fccid=7a4d1ff842b8baf0&vjs=3,6d9ed51517012c3296231307411e66c6
835,Data Scientist – Lead,Savan Group,"Washington, DC",1,"            They will be developing prototype solutions that can scale into full production analytical models using artificial intelligence, machine learning, geospatial…",https://www.indeed.com/rc/clk?jk=5619fee025a4fa2b&fccid=26b494d9f352eeaf&vjs=3,ab87bc8d990fba6b9b563c97ed06dee2
836,Data Scientist - Simulation & Modeling,Tiger Analytics,"Louis, MO",1,"            Our consultants bring deep expertise in Data Science, Machine Learning and AI.Apply a broad range of techniques and theories from statistics, machine learning,…",https://www.indeed.com/rc/clk?jk=f7ce2dbcb033938e&fccid=cba01270e96bb012&vjs=3,3cf613394a5444dbf01a187bedf566a3
837,Data Scientist - Data Analyst - Campus Associate,Guidehouse,"Washington, DC",1,"            Advanced analytics such as predictive modelling, simulation, artificial intelligence, and machine learning;Visualization skills such as Tableau, Power BI, or R…",https://www.indeed.com/rc/clk?jk=bccf251171b8f41b&fccid=b8fdf400786b78b1&vjs=3,72414d4b0e44792979941d6ccea96d2b
838,Senior Data Scientist - Authorship,"Turnitin, LLC","Oakland, CA",1,"            Fluency in more advanced Machine Learning techniques such as deep learning, and recommender systems.Strong applied knowledge of Statistics and predictive…",https://www.indeed.com/rc/clk?jk=5c32825474e5de73&fccid=3243257922dae709&vjs=3,8386430e25855e064ae7be73d72d7896
839,Data (Decision) Scientist,Purchasing Power,"Atlanta, GA",1,"            Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems that identify areas to…",https://www.indeed.com/rc/clk?jk=e4cf7fbd03ff0a3e&fccid=7578b5dd39935643&vjs=3,0744a1f9a36760282a2cdd356316257d
840,Data Scientist,Talking Rain Beverage Company,"Issaquah, WA",1,"            Serve as a subject matter expert in Data Science, developing strong relationships with partners across Talking Rain as you conduct and support white-boarding…",https://www.indeed.com/rc/clk?jk=14792fa5b0b9b943&fccid=df9dc5d07ee2f57f&vjs=3,000fdce6de249ff015db783f7cc557b4
841,Data Scientist,Afton Chemical,"Richmond, VA",1,"            Deep knowledge of fundamentals of machine learning, data mining and statistical predictive modeling, and extensive experience applying these methods to real…",https://www.indeed.com/rc/clk?jk=6e1305d0435d8a15&fccid=27c46f400ea90816&vjs=3,35d27453f31437eb35c5a93fed9254c9
842,Neural Data Scientist,MindX,"Bethesda, MD",1,            You are formally trained in signal processing and machine learning techniques. You have contemporary knowledge of the best-performing strategies for extracting…,https://www.indeed.com/rc/clk?jk=26e792f6c57b0ff1&fccid=cf332e5dd36125b9&vjs=3,c21d4be9b64caa86d1320c643c7c3757
843,Data Scientist,Moody's Investors Service,"New York, NY",1,            Development and Deployment of Machine Learning / Statistical Learning models for developing analytics and tools largely related to Blockchain and Digital /…,https://www.indeed.com/rc/clk?jk=a2f05ea8f6b4c47e&fccid=28eefc5b86560831&vjs=3,2e7003877096af718e090e594df5c8e1
844,"Data Scientist/Quantitative Social Scientist, Senior",Booz Allen Hamilton,"Alexandria, VA",1,"            You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and…",https://www.indeed.com/rc/clk?jk=992a42df4117bf41&fccid=4e041af1d0af1bc8&vjs=3,19d2138e21a38bbae6afcdcd18b79e37
845,Data Scientist,"Signature Science, LLC","Austin, TX",1,"            Document, summarize, and present findings to customers, subject matter experts, and other data scientists. Collaborate with science, engineering, and business…",https://www.indeed.com/rc/clk?jk=6bab4f69be84db89&fccid=4810863341d86f72&vjs=3,23524e8cad5b373f057136522d380746
